month,year,language,popularity,hex
November,2014,Delphi,0.58,#F32835
November,2014,Go,0.18,#66D0DE
November,2014,Groovy,0.43,#619CBC
November,2014,Haskell,0.27999999999999997,#8F4E8B
November,2014,Java,26.150000000000002,#F8981E
November,2014,JavaScript,7.39,#F3D23C
November,2014,Julia,0.16999999999999998,#369325
November,2014,Kotlin,0,#7F52FF
November,2014,Lua,0.5,#0F007C
November,2014,Matlab,2.93,#F0800E
November,2014,Objective-C,6.370000000000001,#AFB6CA
November,2014,Perl,1.26,#113E62
November,2014,PHP,12.4,#7277AD
November,2014,Python,10.56,#336994
November,2014,R,2.4899999999999998,#2566B5
November,2014,Ruby,2.54,#B01E00
November,2014,Rust,0.16999999999999998,#000000
November,2014,Scala,0.69,#DE3424
November,2014,Swift,1.91,#E94F37
November,2014,TypeScript,0.1,#3178C6
November,2014,VBA,1.5599999999999998,#93217F
November,2014,Visual Basic,2.42,NA
December,2014,Abap,0.58,#06A9EA
December,2014,Ada,0.31,#101EC8
December,2014,C/C++,8.07,#00599C
December,2014,C#,9.33,#813084
December,2014,Cobol,0.31,#1D1063
December,2014,Dart,0.13999999999999999,#2DB6F6
December,2014,Delphi,0.6,#F32835
December,2014,Go,0.2,#66D0DE
December,2014,Groovy,0.44999999999999996,#619CBC
December,2014,Haskell,0.31,#8F4E8B
December,2014,Java,25.900000000000002,#F8981E
December,2014,JavaScript,7.359999999999999,#F3D23C
December,2014,Julia,0.16999999999999998,#369325
December,2014,Kotlin,0,#7F52FF
December,2014,Lua,0.51,#0F007C
December,2014,Matlab,2.98,#F0800E
December,2014,Objective-C,6.34,#AFB6CA
December,2014,Perl,1.41,#113E62
December,2014,PHP,12.09,#7277AD
December,2014,Python,10.58,#336994
December,2014,R,2.5100000000000002,#2566B5
December,2014,Ruby,2.56,#B01E00
December,2014,Rust,0.18,#000000
December,2014,Scala,0.73,#DE3424
December,2014,Swift,2.32,#E94F37
December,2014,TypeScript,0.1,#3178C6
December,2014,VBA,1.54,#93217F
December,2014,Visual Basic,2.45,NA
January,2015,Abap,0.59,#06A9EA
January,2015,Ada,0.33,#101EC8
January,2015,C/C++,8.08,#00599C
January,2015,C#,9.22,#813084
January,2015,Cobol,0.33,#1D1063
January,2015,Dart,0.13,#2DB6F6
January,2015,Delphi,0.61,#F32835
January,2015,Go,0.2,#66D0DE
January,2015,Groovy,0.44999999999999996,#619CBC
January,2015,Haskell,0.33,#8F4E8B
January,2015,Java,25.75,#F8981E
January,2015,JavaScript,7.359999999999999,#F3D23C
January,2015,Julia,0.19,#369325
January,2015,Kotlin,0,#7F52FF
January,2015,Lua,0.54,#0F007C
January,2015,Matlab,3.05,#F0800E
January,2015,Objective-C,6.25,#AFB6CA
January,2015,Perl,1.37,#113E62
January,2015,PHP,12,#7277AD
January,2015,Python,10.71,#336994
January,2015,R,2.59,#2566B5
January,2015,Ruby,2.56,#B01E00
January,2015,Rust,0.19,#000000
January,2015,Scala,0.73,#DE3424
January,2015,Swift,2.42,#E94F37
January,2015,TypeScript,0.1,#3178C6
January,2015,VBA,1.51,#93217F
January,2015,Visual Basic,2.42,NA
February,2015,Abap,0.58,#06A9EA
February,2015,Ada,0.36,#101EC8
February,2015,C/C++,8.03,#00599C
February,2015,C#,9.32,#813084
February,2015,Cobol,0.33,#1D1063
February,2015,Dart,0.13,#2DB6F6
February,2015,Delphi,0.6,#F32835
February,2015,Go,0.21,#66D0DE
February,2015,Groovy,0.44999999999999996,#619CBC
February,2015,Haskell,0.33999999999999997,#8F4E8B
February,2015,Java,25.5,#F8981E
February,2015,JavaScript,7.39,#F3D23C
February,2015,Julia,0.18,#369325
February,2015,Kotlin,0,#7F52FF
February,2015,Lua,0.5499999999999999,#0F007C
February,2015,Matlab,3.09,#F0800E
February,2015,Objective-C,6.23,#AFB6CA
February,2015,Perl,1.3299999999999998,#113E62
February,2015,PHP,11.83,#7277AD
February,2015,Python,10.84,#336994
February,2015,R,2.69,#2566B5
February,2015,Ruby,2.53,#B01E00
February,2015,Rust,0.2,#000000
February,2015,Scala,0.7100000000000001,#DE3424
February,2015,Swift,2.5100000000000002,#E94F37
February,2015,TypeScript,0.11,#3178C6
February,2015,VBA,1.48,#93217F
February,2015,Visual Basic,2.4699999999999998,NA
March,2015,Abap,0.5599999999999999,#06A9EA
March,2015,Ada,0.36,#101EC8
March,2015,C/C++,7.960000000000001,#00599C
March,2015,C#,9.31,#813084
March,2015,Cobol,0.33,#1D1063
March,2015,Dart,0.13,#2DB6F6
March,2015,Delphi,0.5700000000000001,#F32835
March,2015,Go,0.22,#66D0DE
March,2015,Groovy,0.45999999999999996,#619CBC
March,2015,Haskell,0.36,#8F4E8B
March,2015,Java,25.52,#F8981E
March,2015,JavaScript,7.32,#F3D23C
March,2015,Julia,0.18,#369325
March,2015,Kotlin,0,#7F52FF
March,2015,Lua,0.52,#0F007C
March,2015,Matlab,3.2,#F0800E
March,2015,Objective-C,6.15,#AFB6CA
March,2015,Perl,1.27,#113E62
March,2015,PHP,11.790000000000001,#7277AD
March,2015,Python,11.1,#336994
March,2015,R,2.7,#2566B5
March,2015,Ruby,2.52,#B01E00
March,2015,Rust,0.19,#000000
March,2015,Scala,0.72,#DE3424
March,2015,Swift,2.6,#E94F37
March,2015,TypeScript,0.11,#3178C6
March,2015,VBA,1.46,#93217F
March,2015,Visual Basic,2.39,NA
April,2015,Abap,0.6,#06A9EA
April,2015,Ada,0.38,#101EC8
April,2015,C/C++,7.84,#00599C
April,2015,C#,9.180000000000001,#813084
April,2015,Cobol,0.35000000000000003,#1D1063
April,2015,Dart,0.13999999999999999,#2DB6F6
April,2015,Delphi,0.58,#F32835
April,2015,Go,0.24,#66D0DE
April,2015,Groovy,0.48,#619CBC
April,2015,Haskell,0.38,#8F4E8B
April,2015,Java,25.319999999999997,#F8981E
April,2015,JavaScript,7.37,#F3D23C
April,2015,Julia,0.2,#369325
April,2015,Kotlin,0,#7F52FF
April,2015,Lua,0.54,#0F007C
April,2015,Matlab,3.2300000000000004,#F0800E
April,2015,Objective-C,5.99,#AFB6CA
April,2015,Perl,1.32,#113E62
April,2015,PHP,11.74,#7277AD
April,2015,Python,11.12,#336994
April,2015,R,2.79,#2566B5
April,2015,Ruby,2.5700000000000003,#B01E00
April,2015,Rust,0.2,#000000
April,2015,Scala,0.74,#DE3424
April,2015,Swift,2.6599999999999997,#E94F37
April,2015,TypeScript,0.13999999999999999,#3178C6
April,2015,VBA,1.51,#93217F
April,2015,Visual Basic,2.39,NA
May,2015,Abap,0.61,#06A9EA
May,2015,Ada,0.38999999999999996,#101EC8
May,2015,C/C++,7.66,#00599C
May,2015,C#,9.3,#813084
May,2015,Cobol,0.35000000000000003,#1D1063
May,2015,Dart,0.12,#2DB6F6
May,2015,Delphi,0.5700000000000001,#F32835
May,2015,Go,0.24,#66D0DE
May,2015,Groovy,0.51,#619CBC
May,2015,Haskell,0.38999999999999996,#8F4E8B
May,2015,Java,25.3,#F8981E
May,2015,JavaScript,7.449999999999999,#F3D23C
May,2015,Julia,0.19,#369325
May,2015,Kotlin,0,#7F52FF
May,2015,Lua,0.54,#0F007C
May,2015,Matlab,3.2199999999999998,#F0800E
May,2015,Objective-C,5.800000000000001,#AFB6CA
May,2015,Perl,1.3599999999999999,#113E62
May,2015,PHP,11.82,#7277AD
May,2015,Python,11.129999999999999,#336994
May,2015,R,2.8000000000000003,#2566B5
May,2015,Ruby,2.6100000000000003,#B01E00
May,2015,Rust,0.21,#000000
May,2015,Scala,0.77,#DE3424
May,2015,Swift,2.65,#E94F37
May,2015,TypeScript,0.15,#3178C6
May,2015,VBA,1.51,#93217F
May,2015,Visual Basic,2.36,NA
June,2015,Abap,0.58,#06A9EA
June,2015,Ada,0.35000000000000003,#101EC8
June,2015,C/C++,7.66,#00599C
June,2015,C#,9.46,#813084
June,2015,Cobol,0.32,#1D1063
June,2015,Dart,0.12,#2DB6F6
June,2015,Delphi,0.54,#F32835
June,2015,Go,0.22999999999999998,#66D0DE
June,2015,Groovy,0.5,#619CBC
June,2015,Haskell,0.38,#8F4E8B
June,2015,Java,25.34,#F8981E
June,2015,JavaScript,7.5,#F3D23C
June,2015,Julia,0.18,#369325
June,2015,Kotlin,0,#7F52FF
June,2015,Lua,0.51,#0F007C
June,2015,Matlab,3.2099999999999995,#F0800E
June,2015,Objective-C,5.74,#AFB6CA
June,2015,Perl,1.31,#113E62
June,2015,PHP,11.83,#7277AD
June,2015,Python,11.200000000000001,#336994
June,2015,R,2.85,#2566B5
June,2015,Ruby,2.62,#B01E00
June,2015,Rust,0.21,#000000
June,2015,Scala,0.77,#DE3424
June,2015,Swift,2.6599999999999997,#E94F37
June,2015,TypeScript,0.16999999999999998,#3178C6
June,2015,VBA,1.53,#93217F
June,2015,Visual Basic,2.2399999999999998,NA
July,2015,Abap,0.54,#06A9EA
July,2015,Ada,0.35000000000000003,#101EC8
July,2015,C/C++,7.62,#00599C
July,2015,C#,9.520000000000001,#813084
July,2015,Cobol,0.3,#1D1063
July,2015,Dart,0.12,#2DB6F6
July,2015,Delphi,0.52,#F32835
July,2015,Go,0.22999999999999998,#66D0DE
July,2015,Groovy,0.48,#619CBC
July,2015,Haskell,0.36,#8F4E8B
July,2015,Java,25.430000000000003,#F8981E
July,2015,JavaScript,7.470000000000001,#F3D23C
July,2015,Julia,0.16,#369325
July,2015,Kotlin,0,#7F52FF
July,2015,Lua,0.5,#0F007C
July,2015,Matlab,3.1,#F0800E
July,2015,Objective-C,5.7,#AFB6CA
July,2015,Perl,1.29,#113E62
July,2015,PHP,11.84,#7277AD
July,2015,Python,11.34,#336994
July,2015,R,2.87,#2566B5
July,2015,Ruby,2.6100000000000003,#B01E00
July,2015,Rust,0.21,#000000
July,2015,Scala,0.8099999999999999,#DE3424
July,2015,Swift,2.7199999999999998,#E94F37
July,2015,TypeScript,0.18,#3178C6
July,2015,VBA,1.54,#93217F
July,2015,Visual Basic,2.18,NA
August,2015,Abap,0.58,#06A9EA
August,2015,Ada,0.33999999999999997,#101EC8
August,2015,C/C++,7.64,#00599C
August,2015,C#,9.41,#813084
August,2015,Cobol,0.31,#1D1063
August,2015,Dart,0.12,#2DB6F6
August,2015,Delphi,0.51,#F32835
August,2015,Go,0.24,#66D0DE
August,2015,Groovy,0.48,#619CBC
August,2015,Haskell,0.37,#8F4E8B
August,2015,Java,25.330000000000002,#F8981E
August,2015,JavaScript,7.539999999999999,#F3D23C
August,2015,Julia,0.16,#369325
August,2015,Kotlin,0,#7F52FF
August,2015,Lua,0.49,#0F007C
August,2015,Matlab,3,#F0800E
August,2015,Objective-C,5.680000000000001,#AFB6CA
August,2015,Perl,1.34,#113E62
August,2015,PHP,11.83,#7277AD
August,2015,Python,11.35,#336994
August,2015,R,2.9000000000000004,#2566B5
August,2015,Ruby,2.6599999999999997,#B01E00
August,2015,Rust,0.2,#000000
August,2015,Scala,0.8500000000000001,#DE3424
August,2015,Swift,2.77,#E94F37
August,2015,TypeScript,0.2,#3178C6
August,2015,VBA,1.6,#93217F
August,2015,Visual Basic,2.13,NA
September,2015,Abap,0.6,#06A9EA
September,2015,Ada,0.33999999999999997,#101EC8
September,2015,C/C++,7.71,#00599C
September,2015,C#,9.35,#813084
September,2015,Cobol,0.33,#1D1063
September,2015,Dart,0.12,#2DB6F6
September,2015,Delphi,0.51,#F32835
September,2015,Go,0.25,#66D0DE
September,2015,Groovy,0.45999999999999996,#619CBC
September,2015,Haskell,0.35000000000000003,#8F4E8B
September,2015,Java,25.46,#F8981E
September,2015,JavaScript,7.5,#F3D23C
September,2015,Julia,0.16,#369325
September,2015,Kotlin,0,#7F52FF
September,2015,Lua,0.49,#0F007C
September,2015,Matlab,2.9000000000000004,#F0800E
September,2015,Objective-C,5.65,#AFB6CA
September,2015,Perl,1.3299999999999998,#113E62
September,2015,PHP,11.709999999999999,#7277AD
September,2015,Python,11.459999999999999,#336994
September,2015,R,2.88,#2566B5
September,2015,Ruby,2.65,#B01E00
September,2015,Rust,0.21,#000000
September,2015,Scala,0.88,#DE3424
September,2015,Swift,2.81,#E94F37
September,2015,TypeScript,0.22,#3178C6
September,2015,VBA,1.6099999999999999,#93217F
September,2015,Visual Basic,2.06,NA
October,2015,Abap,0.59,#06A9EA
October,2015,Ada,0.32,#101EC8
October,2015,C/C++,7.7299999999999995,#00599C
October,2015,C#,9.29,#813084
October,2015,Cobol,0.32,#1D1063
October,2015,Dart,0.11,#2DB6F6
October,2015,Delphi,0.47000000000000003,#F32835
October,2015,Go,0.24,#66D0DE
October,2015,Groovy,0.44999999999999996,#619CBC
October,2015,Haskell,0.33,#8F4E8B
October,2015,Java,25.55,#F8981E
October,2015,JavaScript,7.539999999999999,#F3D23C
October,2015,Julia,0.15,#369325
October,2015,Kotlin,0,#7F52FF
October,2015,Lua,0.5,#0F007C
October,2015,Matlab,2.8000000000000003,#F0800E
October,2015,Objective-C,5.67,#AFB6CA
October,2015,Perl,1.27,#113E62
October,2015,PHP,11.61,#7277AD
October,2015,Python,11.58,#336994
October,2015,R,2.91,#2566B5
October,2015,Ruby,2.6599999999999997,#B01E00
October,2015,Rust,0.21,#000000
October,2015,Scala,0.8999999999999999,#DE3424
October,2015,Swift,2.93,#E94F37
October,2015,TypeScript,0.22999999999999998,#3178C6
October,2015,VBA,1.6,#93217F
October,2015,Visual Basic,2.01,NA
November,2015,Abap,0.58,#06A9EA
November,2015,Ada,0.32,#101EC8
November,2015,C/C++,7.779999999999999,#00599C
November,2015,C#,9.2,#813084
November,2015,Cobol,0.33,#1D1063
November,2015,Dart,0.12,#2DB6F6
November,2015,Delphi,0.47000000000000003,#F32835
November,2015,Go,0.26,#66D0DE
November,2015,Groovy,0.44999999999999996,#619CBC
November,2015,Haskell,0.31,#8F4E8B
November,2015,Java,25.480000000000004,#F8981E
November,2015,JavaScript,7.4399999999999995,#F3D23C
November,2015,Julia,0.16,#369325
November,2015,Kotlin,0,#7F52FF
November,2015,Lua,0.52,#0F007C
November,2015,Matlab,2.8000000000000003,#F0800E
November,2015,Objective-C,5.63,#AFB6CA
November,2015,Perl,1.28,#113E62
November,2015,PHP,11.37,#7277AD
November,2015,Python,11.73,#336994
November,2015,R,3.01,#2566B5
November,2015,Ruby,2.64,#B01E00
November,2015,Rust,0.22,#000000
November,2015,Scala,0.9299999999999999,#DE3424
November,2015,Swift,3.08,#E94F37
November,2015,TypeScript,0.24,#3178C6
November,2015,VBA,1.63,#93217F
November,2015,Visual Basic,2.03,NA
December,2015,Abap,0.5700000000000001,#06A9EA
December,2015,Ada,0.32,#101EC8
December,2015,C/C++,7.779999999999999,#00599C
December,2015,C#,9.13,#813084
December,2015,Cobol,0.33,#1D1063
December,2015,Dart,0.12,#2DB6F6
December,2015,Delphi,0.44999999999999996,#F32835
December,2015,Go,0.27,#66D0DE
December,2015,Groovy,0.44999999999999996,#619CBC
December,2015,Haskell,0.32,#8F4E8B
December,2015,Java,25.369999999999997,#F8981E
December,2015,JavaScript,7.5,#F3D23C
December,2015,Julia,0.16999999999999998,#369325
December,2015,Kotlin,0,#7F52FF
December,2015,Lua,0.52,#0F007C
December,2015,Matlab,2.83,#F0800E
December,2015,Objective-C,5.56,#AFB6CA
December,2015,Perl,1.28,#113E62
December,2015,PHP,11.33,#7277AD
December,2015,Python,11.940000000000001,#336994
December,2015,R,3.02,#2566B5
December,2015,Ruby,2.58,#B01E00
December,2015,Rust,0.21,#000000
December,2015,Scala,0.96,#DE3424
December,2015,Swift,3.1300000000000003,#E94F37
December,2015,TypeScript,0.25,#3178C6
December,2015,VBA,1.6099999999999999,#93217F
December,2015,Visual Basic,1.9900000000000002,NA
January,2016,Abap,0.58,#06A9EA
January,2016,Ada,0.32,#101EC8
January,2016,C/C++,7.88,#00599C
January,2016,C#,8.99,#813084
January,2016,Cobol,0.33999999999999997,#1D1063
January,2016,Dart,0.13,#2DB6F6
January,2016,Delphi,0.45999999999999996,#F32835
January,2016,Go,0.3,#66D0DE
January,2016,Groovy,0.44,#619CBC
January,2016,Haskell,0.33999999999999997,#8F4E8B
January,2016,Java,25.240000000000002,#F8981E
January,2016,JavaScript,7.6499999999999995,#F3D23C
January,2016,Julia,0.19,#369325
January,2016,Kotlin,0,#7F52FF
January,2016,Lua,0.53,#0F007C
January,2016,Matlab,2.8899999999999997,#F0800E
January,2016,Objective-C,5.58,#AFB6CA
January,2016,Perl,1.28,#113E62
January,2016,PHP,11.15,#7277AD
January,2016,Python,11.98,#336994
January,2016,R,3.06,#2566B5
January,2016,Ruby,2.52,#B01E00
January,2016,Rust,0.22,#000000
January,2016,Scala,0.97,#DE3424
January,2016,Swift,3.1199999999999997,#E94F37
January,2016,TypeScript,0.3,#3178C6
January,2016,VBA,1.6,#93217F
January,2016,Visual Basic,1.94,NA
February,2016,Abap,0.53,#06A9EA
February,2016,Ada,0.33,#101EC8
February,2016,C/C++,7.829999999999999,#00599C
February,2016,C#,9.02,#813084
February,2016,Cobol,0.32,#1D1063
February,2016,Dart,0.13,#2DB6F6
February,2016,Delphi,0.45999999999999996,#F32835
February,2016,Go,0.31,#66D0DE
February,2016,Groovy,0.43,#619CBC
February,2016,Haskell,0.33,#8F4E8B
February,2016,Java,24.97,#F8981E
February,2016,JavaScript,7.630000000000001,#F3D23C
February,2016,Julia,0.19,#369325
February,2016,Kotlin,0.01,#7F52FF
February,2016,Lua,0.53,#0F007C
February,2016,Matlab,2.9499999999999997,#F0800E
February,2016,Objective-C,5.58,#AFB6CA
February,2016,Perl,1.21,#113E62
February,2016,PHP,11.06,#7277AD
February,2016,Python,12.3,#336994
February,2016,R,3.08,#2566B5
February,2016,Ruby,2.4699999999999998,#B01E00
February,2016,Rust,0.24,#000000
February,2016,Scala,1.04,#DE3424
February,2016,Swift,3.25,#E94F37
February,2016,TypeScript,0.33999999999999997,#3178C6
February,2016,VBA,1.55,#93217F
February,2016,Visual Basic,1.9,NA
March,2016,Abap,0.47000000000000003,#06A9EA
March,2016,Ada,0.31,#101EC8
March,2016,C/C++,7.7,#00599C
March,2016,C#,9.04,#813084
March,2016,Cobol,0.27,#1D1063
March,2016,Dart,0.12,#2DB6F6
March,2016,Delphi,0.44,#F32835
March,2016,Go,0.3,#66D0DE
March,2016,Groovy,0.41000000000000003,#619CBC
March,2016,Haskell,0.33,#8F4E8B
March,2016,Java,24.709999999999997,#F8981E
March,2016,JavaScript,7.76,#F3D23C
March,2016,Julia,0.19,#369325
March,2016,Kotlin,0.02,#7F52FF
March,2016,Lua,0.52,#0F007C
March,2016,Matlab,3,#F0800E
March,2016,Objective-C,5.56,#AFB6CA
March,2016,Perl,1.15,#113E62
March,2016,PHP,11.1,#7277AD
March,2016,Python,12.620000000000001,#336994
March,2016,R,3.17,#2566B5
March,2016,Ruby,2.44,#B01E00
March,2016,Rust,0.24,#000000
March,2016,Scala,1.04,#DE3424
March,2016,Swift,3.3000000000000003,#E94F37
March,2016,TypeScript,0.36,#3178C6
March,2016,VBA,1.53,#93217F
March,2016,Visual Basic,1.91,NA
April,2016,Abap,0.44999999999999996,#06A9EA
April,2016,Ada,0.32,#101EC8
April,2016,C/C++,7.580000000000001,#00599C
April,2016,C#,9.01,#813084
April,2016,Cobol,0.27,#1D1063
April,2016,Dart,0.12,#2DB6F6
April,2016,Delphi,0.43,#F32835
April,2016,Go,0.31,#66D0DE
April,2016,Groovy,0.4,#619CBC
April,2016,Haskell,0.33,#8F4E8B
April,2016,Java,24.51,#F8981E
April,2016,JavaScript,7.739999999999999,#F3D23C
April,2016,Julia,0.2,#369325
April,2016,Kotlin,0.03,#7F52FF
April,2016,Lua,0.53,#0F007C
April,2016,Matlab,3.08,#F0800E
April,2016,Objective-C,5.53,#AFB6CA
April,2016,Perl,1.15,#113E62
April,2016,PHP,11.1,#7277AD
April,2016,Python,12.8,#336994
April,2016,R,3.25,#2566B5
April,2016,Ruby,2.39,#B01E00
April,2016,Rust,0.25,#000000
April,2016,Scala,1.05,#DE3424
April,2016,Swift,3.34,#E94F37
April,2016,TypeScript,0.42,#3178C6
April,2016,VBA,1.52,#93217F
April,2016,Visual Basic,1.8800000000000001,NA
May,2016,Abap,0.42,#06A9EA
May,2016,Ada,0.31,#101EC8
May,2016,C/C++,7.5600000000000005,#00599C
May,2016,C#,9.08,#813084
May,2016,Cobol,0.25,#1D1063
May,2016,Dart,0.11,#2DB6F6
May,2016,Delphi,0.38999999999999996,#F32835
May,2016,Go,0.31,#66D0DE
May,2016,Groovy,0.38,#619CBC
May,2016,Haskell,0.32,#8F4E8B
May,2016,Java,24.45,#F8981E
May,2016,JavaScript,7.75,#F3D23C
May,2016,Julia,0.19,#369325
May,2016,Kotlin,0.04,#7F52FF
May,2016,Lua,0.5,#0F007C
May,2016,Matlab,3.06,#F0800E
May,2016,Objective-C,5.5,#AFB6CA
May,2016,Perl,1.0699999999999998,#113E62
May,2016,PHP,11.18,#7277AD
May,2016,Python,12.94,#336994
May,2016,R,3.29,#2566B5
May,2016,Ruby,2.39,#B01E00
May,2016,Rust,0.24,#000000
May,2016,Scala,1.04,#DE3424
May,2016,Swift,3.45,#E94F37
May,2016,TypeScript,0.48,#3178C6
May,2016,VBA,1.48,#93217F
May,2016,Visual Basic,1.7999999999999998,NA
June,2016,Abap,0.43,#06A9EA
June,2016,Ada,0.33999999999999997,#101EC8
June,2016,C/C++,7.48,#00599C
June,2016,C#,9.1,#813084
June,2016,Cobol,0.26,#1D1063
June,2016,Dart,0.11,#2DB6F6
June,2016,Delphi,0.41000000000000003,#F32835
June,2016,Go,0.33999999999999997,#66D0DE
June,2016,Groovy,0.37,#619CBC
June,2016,Haskell,0.3,#8F4E8B
June,2016,Java,24.23,#F8981E
June,2016,JavaScript,7.8,#F3D23C
June,2016,Julia,0.2,#369325
June,2016,Kotlin,0.05,#7F52FF
June,2016,Lua,0.53,#0F007C
June,2016,Matlab,2.96,#F0800E
June,2016,Objective-C,5.55,#AFB6CA
June,2016,Perl,1,#113E62
June,2016,PHP,11.129999999999999,#7277AD
June,2016,Python,13.320000000000002,#336994
June,2016,R,3.34,#2566B5
June,2016,Ruby,2.33,#B01E00
June,2016,Rust,0.26,#000000
June,2016,Scala,1.03,#DE3424
June,2016,Swift,3.45,#E94F37
June,2016,TypeScript,0.5499999999999999,#3178C6
June,2016,VBA,1.43,#93217F
June,2016,Visual Basic,1.73,NA
July,2016,Abap,0.44999999999999996,#06A9EA
July,2016,Ada,0.35000000000000003,#101EC8
July,2016,C/C++,7.41,#00599C
July,2016,C#,9.17,#813084
July,2016,Cobol,0.26,#1D1063
July,2016,Dart,0.1,#2DB6F6
July,2016,Delphi,0.38999999999999996,#F32835
July,2016,Go,0.35000000000000003,#66D0DE
July,2016,Groovy,0.38,#619CBC
July,2016,Haskell,0.31,#8F4E8B
July,2016,Java,23.96,#F8981E
July,2016,JavaScript,7.76,#F3D23C
July,2016,Julia,0.16999999999999998,#369325
July,2016,Kotlin,0.06999999999999999,#7F52FF
July,2016,Lua,0.51,#0F007C
July,2016,Matlab,2.92,#F0800E
July,2016,Objective-C,5.45,#AFB6CA
July,2016,Perl,0.95,#113E62
July,2016,PHP,11.020000000000001,#7277AD
July,2016,Python,13.68,#336994
July,2016,R,3.45,#2566B5
July,2016,Ruby,2.35,#B01E00
July,2016,Rust,0.27,#000000
July,2016,Scala,1.03,#DE3424
July,2016,Swift,3.53,#E94F37
July,2016,TypeScript,0.58,#3178C6
July,2016,VBA,1.43,#93217F
July,2016,Visual Basic,1.71,NA
August,2016,Abap,0.45999999999999996,#06A9EA
August,2016,Ada,0.36,#101EC8
August,2016,C/C++,7.37,#00599C
August,2016,C#,9.21,#813084
August,2016,Cobol,0.27999999999999997,#1D1063
August,2016,Dart,0.1,#2DB6F6
August,2016,Delphi,0.38999999999999996,#F32835
August,2016,Go,0.38,#66D0DE
August,2016,Groovy,0.38999999999999996,#619CBC
August,2016,Haskell,0.3,#8F4E8B
August,2016,Java,24.01,#F8981E
August,2016,JavaScript,7.720000000000001,#F3D23C
August,2016,Julia,0.19,#369325
August,2016,Kotlin,0.08,#7F52FF
August,2016,Lua,0.51,#0F007C
August,2016,Matlab,2.8400000000000003,#F0800E
August,2016,Objective-C,5.38,#AFB6CA
August,2016,Perl,0.9199999999999999,#113E62
August,2016,PHP,10.9,#7277AD
August,2016,Python,13.87,#336994
August,2016,R,3.4799999999999995,#2566B5
August,2016,Ruby,2.35,#B01E00
August,2016,Rust,0.27,#000000
August,2016,Scala,0.9900000000000001,#DE3424
August,2016,Swift,3.51,#E94F37
August,2016,TypeScript,0.62,#3178C6
August,2016,VBA,1.43,#93217F
August,2016,Visual Basic,1.68,NA
September,2016,Abap,0.45999999999999996,#06A9EA
September,2016,Ada,0.42,#101EC8
September,2016,C/C++,7.380000000000001,#00599C
September,2016,C#,9.19,#813084
September,2016,Cobol,0.3,#1D1063
September,2016,Dart,0.11,#2DB6F6
